,Train_filename,Gen_filename,Train_duration,Gen_duration,Difference
7105,b-3_2089-2176_2135.wav,VTTS_b-3_2089-2176_2135.wav,2680,2914,-234
7106,b-3_3112-3197_3194.wav,VTTS_b-3_3112-3197_3194.wav,5540,6792,-1252
7107,b-1_3026-3126_3083.wav,VTTS_b-1_3026-3126_3083.wav,5180,5248,-68
7108,b-2_203-304_300.wav,VTTS_b-2_203-304_300.wav,3400,3553,-153
7109,b-4_2000-5164_4383.wav,VTTS_b-4_2000-5164_4383.wav,7249,7686,-437
7110,b-4_1-52_30.wav,VTTS_b-4_1-52_30.wav,5860,4795,1065
7111,b-4_2000-5164_2658.wav,VTTS_b-4_2000-5164_2658.wav,2520,2183,337
7112,b-1_2927-3025_2978.wav,VTTS_b-1_2927-3025_2978.wav,1390,1358,32
7113,b-1_3632-3732_3635.wav,VTTS_b-1_3632-3732_3635.wav,1080,1138,-58
7114,b-4_2000-5164_3665.wav,VTTS_b-4_2000-5164_3665.wav,2370,2252,118
7115,b-3_1079-1320_1105.wav,VTTS_b-3_1079-1320_1105.wav,2580,2264,316
7116,b-3_2524-2854_2838.wav,VTTS_b-3_2524-2854_2838.wav,8640,11610,-2970
7117,b-2_1223-1324_1224.wav,VTTS_b-2_1223-1324_1224.wav,7330,7477,-147
7118,b-2_1325-1426_1367.wav,VTTS_b-2_1325-1426_1367.wav,1830,1602,228
7119,b-3_5009-5427_5020.wav,VTTS_b-3_5009-5427_5020.wav,10840,9660,1180
7120,b-4_2000-5164_3578.wav,VTTS_b-4_2000-5164_3578.wav,2932,3564,-632
7121,b-3_3198-3278_3243.wav,VTTS_b-3_3198-3278_3243.wav,7910,9636,-1726
7122,b-2_611-712_645.wav,VTTS_b-2_611-712_645.wav,2530,2879,-349
7123,b-1_3834-3934_3899.wav,VTTS_b-1_3834-3934_3899.wav,3680,4528,-848
7124,b-2_2073-2106_2100.wav,VTTS_b-2_2073-2106_2100.wav,1090,1161,-71
7125,b-4_2000-5164_3690.wav,VTTS_b-4_2000-5164_3690.wav,7523,8510,-987
7126,b-3_2524-2854_2591.wav,VTTS_b-3_2524-2854_2591.wav,4330,4470,-140
7127,b-2_407-508_430.wav,VTTS_b-2_407-508_430.wav,1120,1138,-18
7128,b-4_2000-5164_3447.wav,VTTS_b-4_2000-5164_3447.wav,2116,2287,-171
7129,b-2_1223-1324_1243.wav,VTTS_b-2_1223-1324_1243.wav,4130,5039,-909
7130,b-1_2119-2219_2131.wav,VTTS_b-1_2119-2219_2131.wav,950,1010,-60
7131,b-3_4104-4206_4147.wav,VTTS_b-3_4104-4206_4147.wav,8170,7140,1030
7132,b-2_1427-1562_1507.wav,VTTS_b-2_1427-1562_1507.wav,4530,6188,-1658
7133,b-4_1601-1706_1623.wav,VTTS_b-4_1601-1706_1623.wav,3580,3750,-170
7134,b-1_3531-3631_3531.wav,VTTS_b-1_3531-3631_3531.wav,990,987,3
7135,b-2_2311-2412_2346.wav,VTTS_b-2_2311-2412_2346.wav,4030,5596,-1566
7136,b-1_175-275_250.wav,VTTS_b-1_175-275_250.wav,1220,1486,-266
7137,b-3_4207-4314_4239.wav,VTTS_b-3_4207-4314_4239.wav,5070,4737,333
7138,b-1_1919-2017_2015.wav,VTTS_b-1_1919-2017_2015.wav,2630,2403,227
7139,b-4_2000-5164_3469.wav,VTTS_b-4_2000-5164_3469.wav,4823,5039,-216
7140,b-3_3112-3197_3178.wav,VTTS_b-3_3112-3197_3178.wav,3660,3773,-113
7141,b-3_6301-6400_6352.wav,VTTS_b-3_6301-6400_6352.wav,3970,4005,-35
7142,b-4_301-400_301.wav,VTTS_b-4_301-400_301.wav,1600,1509,91
7143,b-3_1321-1568_1518.wav,VTTS_b-3_1321-1568_1518.wav,6700,6165,535
7144,b-1_3228-3328_3229.wav,VTTS_b-1_3228-3328_3229.wav,2910,2752,158
7145,b-1_3430-3530_3496.wav,VTTS_b-1_3430-3530_3496.wav,2270,2334,-64
7146,b-4_2000-5164_2242.wav,VTTS_b-4_2000-5164_2242.wav,1330,1149,181
7147,b-3_1960-2000_1987.wav,VTTS_b-3_1960-2000_1987.wav,4340,4725,-385
7148,b-4_2000-5164_3995.wav,VTTS_b-4_2000-5164_3995.wav,5371,4934,437
7149,b-2_2209-2310_2273.wav,VTTS_b-2_2209-2310_2273.wav,2930,2833,97
7150,b-4_2000-5164_2925.wav,VTTS_b-4_2000-5164_2925.wav,8876,7964,912
7151,b-2_2413-2500_2490.wav,VTTS_b-2_2413-2500_2490.wav,1460,1498,-38
7152,b-3_1321-1568_1447.wav,VTTS_b-3_1321-1568_1447.wav,9160,8742,418
7153,b-2_305-406_387.wav,VTTS_b-2_305-406_387.wav,1640,1730,-90
7154,b-3_501-930_540.wav,VTTS_b-3_501-930_540.wav,6200,5886,314
7155,b-1_2826-2926_2850.wav,VTTS_b-1_2826-2926_2850.wav,2020,2043,-23
7156,b-3_3025-3111_3109.wav,VTTS_b-3_3025-3111_3109.wav,10260,10275,-15
7157,b-1_2624-2724_2678.wav,VTTS_b-1_2624-2724_2678.wav,1610,1614,-4
7158,b-1_3430-3530_3512.wav,VTTS_b-1_3430-3530_3512.wav,4730,5387,-657
7159,b-3_4315-4424_4398.wav,VTTS_b-3_4315-4424_4398.wav,7920,9207,-1287
7160,b-3_2524-2854_2611.wav,VTTS_b-3_2524-2854_2611.wav,3630,4516,-886
7161,b-4_2000-5164_2266.wav,VTTS_b-4_2000-5164_2266.wav,12380,11610,770
7162,b-1_1010-1110_1039.wav,VTTS_b-1_1010-1110_1039.wav,3260,2566,694
7163,b-4_2000-5164_2237.wav,VTTS_b-4_2000-5164_2237.wav,4020,4180,-160
7164,b-3_6301-6400_6385.wav,VTTS_b-3_6301-6400_6385.wav,8090,6269,1821
7165,b-1_3834-3934_3906.wav,VTTS_b-1_3834-3934_3906.wav,6130,6606,-476
7166,b-3_5745-5852_5825.wav,VTTS_b-3_5745-5852_5825.wav,5320,5074,246
7167,b-3_4001-4103_4040.wav,VTTS_b-3_4001-4103_4040.wav,2920,3019,-99
7168,b-4_151-300_155.wav,VTTS_b-4_151-300_155.wav,4550,4087,463
7169,b-4_2000-5164_4310.wav,VTTS_b-4_2000-5164_4310.wav,2487,2995,-508
7170,b-3_5745-5852_5767.wav,VTTS_b-3_5745-5852_5767.wav,2980,2879,101
7171,b-4_2000-5164_3834.wav,VTTS_b-4_2000-5164_3834.wav,5946,6931,-985
7172,b-3_4607-5008_4982.wav,VTTS_b-3_4607-5008_4982.wav,4590,4052,538
7173,b-2_1597-1698_1608.wav,VTTS_b-2_1597-1698_1608.wav,3020,3204,-184
7174,b-3_6016-6115_6064.wav,VTTS_b-3_6016-6115_6064.wav,2630,2473,157
7175,b-2_1597-1698_1651.wav,VTTS_b-2_1597-1698_1651.wav,4660,5503,-843
7176,b-1_4322-4357_4335.wav,VTTS_b-1_4322-4357_4335.wav,3730,5166,-1436
7177,b-4_2000-5164_3168.wav,VTTS_b-4_2000-5164_3168.wav,6051,6072,-21
7178,b-2_815-916_917.wav,VTTS_b-2_815-916_917.wav,3340,4191,-851
7179,b-1_478-578_486.wav,VTTS_b-1_478-578_486.wav,4110,3808,302
7180,b-1_2119-2219_2174.wav,VTTS_b-1_2119-2219_2174.wav,2270,2043,227
7181,b-1_3228-3328_3265.wav,VTTS_b-1_3228-3328_3265.wav,5480,6258,-778
7182,b-4_1014-1100_1069.wav,VTTS_b-4_1014-1100_1069.wav,2380,3030,-650
7183,b-1_276-376_360.wav,VTTS_b-1_276-376_360.wav,2210,3204,-994
7184,b-4_2000-5164_3212.wav,VTTS_b-4_2000-5164_3212.wav,3980,3982,-2
7185,b-3_980-1077_1057.wav,VTTS_b-3_980-1077_1057.wav,4900,4168,732
7186,b-1_4394-4429_4416.wav,VTTS_b-1_4394-4429_4416.wav,1470,2101,-631
7187,b-3_3364-3453_3416.wav,VTTS_b-3_3364-3453_3416.wav,4870,5004,-134
7188,b-3_6401-6500_6430.wav,VTTS_b-3_6401-6500_6430.wav,3880,4435,-555
7189,b-2_1427-1562_1468.wav,VTTS_b-2_1427-1562_1468.wav,2300,2334,-34
7190,b-3_2089-2176_2133.wav,VTTS_b-3_2089-2176_2133.wav,5850,6745,-895
7191,b-1_1414-1514_1517.wav,VTTS_b-1_1414-1514_1517.wav,2490,2136,354
7192,b-3_2434-2523_2436.wav,VTTS_b-3_2434-2523_2436.wav,5290,5259,31
7193,b-4_2000-5164_2717.wav,VTTS_b-4_2000-5164_2717.wav,2000,1800,200
7194,b-1_4214-4285_4256.wav,VTTS_b-1_4214-4285_4256.wav,1940,1846,94
7195,b-3_1666-1763_1716.wav,VTTS_b-3_1666-1763_1716.wav,2780,2786,-6
7196,b-3_501-930_894.wav,VTTS_b-3_501-930_894.wav,7790,8545,-755
7197,b-4_2000-5164_2352.wav,VTTS_b-4_2000-5164_2352.wav,4640,4447,193
7198,b-4_1601-1706_1668.wav,VTTS_b-4_1601-1706_1668.wav,2060,2009,51
7199,b-3_4207-4314_4240.wav,VTTS_b-3_4207-4314_4240.wav,6530,5445,1085
7200,b-1_1515-1615_1562.wav,VTTS_b-1_1515-1615_1562.wav,4420,4772,-352
7201,b-2_1903-2038_1985.wav,VTTS_b-2_1903-2038_1985.wav,2760,3262,-502
7202,b-4_2000-5164_2829.wav,VTTS_b-4_2000-5164_2829.wav,6285,6629,-344
7203,b-3_1321-1568_1361.wav,VTTS_b-3_1321-1568_1361.wav,3550,3669,-119
7204,b-4_1707-1813_1804.wav,VTTS_b-4_1707-1813_1804.wav,7940,8069,-129
7205,b-4_501-1014_892.wav,VTTS_b-4_501-1014_892.wav,3320,2810,510
7206,b-3_5009-5427_5116.wav,VTTS_b-3_5009-5427_5116.wav,5300,5201,99
7207,b-3_4425-4497_4432.wav,VTTS_b-3_4425-4497_4432.wav,3420,2798,622
7208,b-2_2311-2412_2334.wav,VTTS_b-2_2311-2412_2334.wav,2790,3100,-310
7209,b-3_501-930_567.wav,VTTS_b-3_501-930_567.wav,3150,2763,387
7210,b-4_2000-5164_5078.wav,VTTS_b-4_2000-5164_5078.wav,8646,8173,473
7211,b-1_4322-4357_4332.wav,VTTS_b-1_4322-4357_4332.wav,3640,4690,-1050
7212,b-4_2000-5164_2768.wav,VTTS_b-4_2000-5164_2768.wav,2010,1950,60
7213,b-2_1597-1698_1621.wav,VTTS_b-2_1597-1698_1621.wav,2030,1823,207
7214,b-4_2000-5164_3775.wav,VTTS_b-4_2000-5164_3775.wav,6400,6269,131
7215,b-4_1401-1505_1430.wav,VTTS_b-4_1401-1505_1430.wav,1600,1602,-2
7216,b-3_6900-7016_6975.wav,VTTS_b-3_6900-7016_6975.wav,5830,5642,188
7217,b-4_2000-5164_3613.wav,VTTS_b-4_2000-5164_3613.wav,8271,7883,388
7218,b-2_1903-2038_2021.wav,VTTS_b-2_1903-2038_2021.wav,2830,3901,-1071
7219,b-3_196-293_270.wav,VTTS_b-3_196-293_270.wav,4830,4598,232
7220,b-1_1515-1615_1518.wav,VTTS_b-1_1515-1615_1518.wav,2080,1811,269
7221,b-1_1616-1716_1695.wav,VTTS_b-1_1616-1716_1695.wav,3150,3355,-205
7222,b-3_4104-4206_4196.wav,VTTS_b-3_4104-4206_4196.wav,2190,2148,42
7223,b-2_1427-1562_1463.wav,VTTS_b-2_1427-1562_1463.wav,2610,2810,-200
7224,b-1_3632-3732_3719.wav,VTTS_b-1_3632-3732_3719.wav,3590,4180,-590
7225,b-4_1401-1505_1460.wav,VTTS_b-4_1401-1505_1460.wav,5950,5317,633
7226,b-3_2524-2854_2662.wav,VTTS_b-3_2524-2854_2662.wav,5910,5840,70
7227,b-3_1321-1568_1560.wav,VTTS_b-3_1321-1568_1560.wav,2890,2856,34
7228,b-1_3430-3530_3484.wav,VTTS_b-1_3430-3530_3484.wav,1500,1451,49
7229,b-3_196-293_202.wav,VTTS_b-3_196-293_202.wav,4820,4168,652
7230,b-1_3531-3631_3622.wav,VTTS_b-1_3531-3631_3622.wav,2440,2403,37
7231,b-3_501-930_768.wav,VTTS_b-3_501-930_768.wav,6620,6281,339
7232,b-4_2000-5164_4121.wav,VTTS_b-4_2000-5164_4121.wav,8541,7686,855
7233,b-4_1221-1300_1247.wav,VTTS_b-4_1221-1300_1247.wav,5360,4876,484
7234,b-3_2177-2266_2216.wav,VTTS_b-3_2177-2266_2216.wav,7120,7407,-287
7235,b-3_501-930_619.wav,VTTS_b-3_501-930_619.wav,2950,3007,-57
7236,b-3_6401-6500_6453.wav,VTTS_b-3_6401-6500_6453.wav,4000,3831,169
7237,b-4_53-150_100.wav,VTTS_b-4_53-150_100.wav,9240,9218,22
7238,b-3_6401-6500_6437.wav,VTTS_b-3_6401-6500_6437.wav,3770,3564,206
7239,b-3_6301-6400_6333.wav,VTTS_b-3_6301-6400_6333.wav,2170,1753,417
7240,b-1_2321-2421_2351.wav,VTTS_b-1_2321-2421_2351.wav,4440,3947,493
7241,b-1_2624-2724_2712.wav,VTTS_b-1_2624-2724_2712.wav,1850,1881,-31
7242,b-1_3733-3833_3796.wav,VTTS_b-1_3733-3833_3796.wav,3350,3866,-516
7243,b-4_2000-5164_3001.wav,VTTS_b-4_2000-5164_3001.wav,2929,3158,-229
7244,b-1_1717-1817_1725.wav,VTTS_b-1_1717-1817_1725.wav,2300,2670,-370
7245,b-1_2927-3025_3018.wav,VTTS_b-1_2927-3025_3018.wav,3700,3831,-131
7246,b-4_2000-5164_4238.wav,VTTS_b-4_2000-5164_4238.wav,5201,5004,197
7247,b-1_74-174_91.wav,VTTS_b-1_74-174_91.wav,2730,4052,-1322
7248,b-3_4498-4605_4595.wav,VTTS_b-3_4498-4605_4595.wav,2710,3878,-1168
7249,b-4_2000-5164_2560.wav,VTTS_b-4_2000-5164_2560.wav,2740,2961,-221
7250,b-1_3834-3934_3854.wav,VTTS_b-1_3834-3934_3854.wav,3000,2624,376
7251,b-4_151-300_249.wav,VTTS_b-4_151-300_249.wav,1280,975,305
7252,b-2_917-1018_969.wav,VTTS_b-2_917-1018_969.wav,3920,3936,-16
7253,b-3_3364-3453_3380.wav,VTTS_b-3_3364-3453_3380.wav,5360,5492,-132
7254,b-3_6801-6900_6818.wav,VTTS_b-3_6801-6900_6818.wav,2360,2101,259
7255,b-4_2000-5164_3358.wav,VTTS_b-4_2000-5164_3358.wav,5978,5399,579
7256,b-2_611-712_616.wav,VTTS_b-2_611-712_616.wav,3110,3448,-338
7257,b-4_1101-1220_1186.wav,VTTS_b-4_1101-1220_1186.wav,7330,7175,155
7258,b-3_1764-1861_1810.wav,VTTS_b-3_1764-1861_1810.wav,2880,2833,47
7259,b-2_1597-1698_1693.wav,VTTS_b-2_1597-1698_1693.wav,1830,1602,228
7260,b-3_3628-3714_3632.wav,VTTS_b-3_3628-3714_3632.wav,5110,5445,-335
7261,b-1_1111-1211_1120.wav,VTTS_b-1_1111-1211_1120.wav,1530,1811,-281
7262,b-3_501-930_811.wav,VTTS_b-3_501-930_811.wav,1760,1823,-63
7263,b-1_3329-3429_3351.wav,VTTS_b-1_3329-3429_3351.wav,1600,1567,33
7264,b-3_4607-5008_4752.wav,VTTS_b-3_4607-5008_4752.wav,3790,3831,-41
7265,b-3_4607-5008_4730.wav,VTTS_b-3_4607-5008_4730.wav,3910,3808,102
7266,b-1_1616-1716_1660.wav,VTTS_b-1_1616-1716_1660.wav,1790,1683,107
7267,b-3_6601-6700_6641.wav,VTTS_b-3_6601-6700_6641.wav,5180,5190,-10
7268,b-1_377-477_450.wav,VTTS_b-1_377-477_450.wav,1340,1231,109
7269,b-1_2321-2421_2384.wav,VTTS_b-1_2321-2421_2384.wav,3330,3390,-60
7270,b-4_2000-5164_4002.wav,VTTS_b-4_2000-5164_4002.wav,1904,1765,139
7271,b-3_4607-5008_4940.wav,VTTS_b-3_4607-5008_4940.wav,3070,3262,-192
7272,b-1_3329-3429_3354.wav,VTTS_b-1_3329-3429_3354.wav,3800,3878,-78
7273,b-3_5009-5427_5022.wav,VTTS_b-3_5009-5427_5022.wav,4150,5236,-1086
7274,b-4_301-400_393.wav,VTTS_b-4_301-400_393.wav,9600,8858,742
7275,b-4_2000-5164_3399.wav,VTTS_b-4_2000-5164_3399.wav,2850,2043,807
7276,b-3_5009-5427_5248.wav,VTTS_b-3_5009-5427_5248.wav,6120,5387,733
7277,b-4_151-300_153.wav,VTTS_b-4_151-300_153.wav,2720,2821,-101
7278,b-2_509-610_581.wav,VTTS_b-2_509-610_581.wav,2430,3042,-612
7279,b-3_98-195_140.wav,VTTS_b-3_98-195_140.wav,4910,4377,533
7280,b-1_3531-3631_3539.wav,VTTS_b-1_3531-3631_3539.wav,2110,2090,20
7281,b-1_4178-4213_4210.wav,VTTS_b-1_4178-4213_4210.wav,1060,1057,3
7282,b-4_2000-5164_2765.wav,VTTS_b-4_2000-5164_2765.wav,10060,10379,-319
7283,b-1_2725-2825_2779.wav,VTTS_b-1_2725-2825_2779.wav,2850,3239,-389
7284,b-1_4142-4177_4152.wav,VTTS_b-1_4142-4177_4152.wav,1970,1950,20
7285,b-4_1014-1100_1036.wav,VTTS_b-4_1014-1100_1036.wav,1960,1741,219
7286,b-3_196-293_230.wav,VTTS_b-3_196-293_230.wav,2970,2856,114
7287,b-3_6301-6400_6323.wav,VTTS_b-3_6301-6400_6323.wav,6920,7674,-754
7288,b-3_6016-6115_6018.wav,VTTS_b-3_6016-6115_6018.wav,2610,2403,207
7289,b-4_501-1014_587.wav,VTTS_b-4_501-1014_587.wav,9490,9404,86
7290,b-2_1223-1324_1286.wav,VTTS_b-2_1223-1324_1286.wav,5620,4180,1440
7291,b-4_501-1014_947.wav,VTTS_b-4_501-1014_947.wav,4620,5782,-1162
7292,b-1_3733-3833_3748.wav,VTTS_b-1_3733-3833_3748.wav,2570,3947,-1377
7293,b-4_2000-5164_2859.wav,VTTS_b-4_2000-5164_2859.wav,7050,6629,421
7294,b-4_1101-1220_1109.wav,VTTS_b-4_1101-1220_1109.wav,10420,9567,853
7295,b-2_611-712_630.wav,VTTS_b-2_611-712_630.wav,3420,3123,297
7296,b-3_5853-5956_5880.wav,VTTS_b-3_5853-5956_5880.wav,13370,11610,1760
7297,b-3_3025-3111_3099.wav,VTTS_b-3_3025-3111_3099.wav,3310,3228,82
7298,b-1_1212-1312_1297.wav,VTTS_b-1_1212-1312_1297.wav,3180,2786,394
7299,b-3_5009-5427_5345.wav,VTTS_b-3_5009-5427_5345.wav,4020,4052,-32
7300,b-2_1903-2038_2022.wav,VTTS_b-2_1903-2038_2022.wav,4840,5735,-895
7301,b-4_1601-1706_1697.wav,VTTS_b-4_1601-1706_1697.wav,3410,3413,-3
7302,b-4_2000-5164_2885.wav,VTTS_b-4_2000-5164_2885.wav,7800,7697,103
7303,b-4_1014-1100_1060.wav,VTTS_b-4_1014-1100_1060.wav,6380,5956,424
7304,b-1_579-649_622.wav,VTTS_b-1_579-649_622.wav,1630,1602,28
7305,b-4_1-52_39.wav,VTTS_b-4_1-52_39.wav,8060,7721,339
7306,b-3_3025-3111_3067.wav,VTTS_b-3_3025-3111_3067.wav,3230,3065,165
7307,b-1_1-73_53.wav,VTTS_b-1_1-73_53.wav,1610,1428,182
7308,b-1_2018-2118_2027.wav,VTTS_b-1_2018-2118_2027.wav,5050,4331,719
7309,b-4_501-1014_611.wav,VTTS_b-4_501-1014_611.wav,1520,1382,138
7310,b-1_794-1009_990.wav,VTTS_b-1_794-1009_990.wav,2210,1997,213
7311,b-3_5009-5427_5237.wav,VTTS_b-3_5009-5427_5237.wav,4140,4063,77
7312,b-4_2000-5164_3414.wav,VTTS_b-4_2000-5164_3414.wav,3080,3692,-612
7313,b-1_276-376_283.wav,VTTS_b-1_276-376_283.wav,1870,1869,1
7314,b-1_1313-1413_1353.wav,VTTS_b-1_1313-1413_1353.wav,2010,1962,48
7315,b-3_6016-6115_6106.wav,VTTS_b-3_6016-6115_6106.wav,1160,1161,-1
7316,b-2_101-202_161.wav,VTTS_b-2_101-202_161.wav,1550,1765,-215
7317,b-1_2220-2320_2271.wav,VTTS_b-1_2220-2320_2271.wav,1460,1683,-223
7318,b-3_6116-6215_6142.wav,VTTS_b-3_6116-6215_6142.wav,6420,6432,-12
7319,b-3_4104-4206_4142.wav,VTTS_b-3_4104-4206_4142.wav,4400,4133,267
7320,b-4_501-1014_952.wav,VTTS_b-4_501-1014_952.wav,3830,4389,-559
7321,b-4_2000-5164_4490.wav,VTTS_b-4_2000-5164_4490.wav,3629,3924,-295
7322,b-2_2107-2193_2150.wav,VTTS_b-2_2107-2193_2150.wav,1660,1579,81
7323,b-4_2000-5164_4174.wav,VTTS_b-4_2000-5164_4174.wav,2347,2194,153
7324,b-3_2524-2854_2713.wav,VTTS_b-3_2524-2854_2713.wav,4060,3982,78
7325,b-4_301-400_335.wav,VTTS_b-4_301-400_335.wav,1460,1300,160
7326,b-3_5533-5638_5543.wav,VTTS_b-3_5533-5638_5543.wav,3580,3599,-19
7327,b-4_2000-5164_3552.wav,VTTS_b-4_2000-5164_3552.wav,3490,3425,65
7328,b-3_2089-2176_2139.wav,VTTS_b-3_2089-2176_2139.wav,2810,2775,35
7329,b-3_1079-1320_1231.wav,VTTS_b-3_1079-1320_1231.wav,7830,7581,249
7330,b-3_2177-2266_2258.wav,VTTS_b-3_2177-2266_2258.wav,6390,6246,144
7331,b-3_4104-4206_4161.wav,VTTS_b-3_4104-4206_4161.wav,6870,6664,206
7332,b-4_53-150_70.wav,VTTS_b-4_53-150_70.wav,7880,8290,-410
7333,b-1_3430-3530_3469.wav,VTTS_b-1_3430-3530_3469.wav,1800,2647,-847
7334,b-1_794-1009_936.wav,VTTS_b-1_794-1009_936.wav,2670,2995,-325
7335,b-3_6801-6900_6847.wav,VTTS_b-3_6801-6900_6847.wav,2010,2810,-800
7336,b-3_3889-4000_3931.wav,VTTS_b-3_3889-4000_3931.wav,3830,3831,-1
7337,b-1_3531-3631_3548.wav,VTTS_b-1_3531-3631_3548.wav,2050,2241,-191
7338,b-3_5009-5427_5130.wav,VTTS_b-3_5009-5427_5130.wav,6880,7651,-771
7339,b-4_501-1014_647.wav,VTTS_b-4_501-1014_647.wav,6480,5422,1058
7340,b-3_1666-1763_1751.wav,VTTS_b-3_1666-1763_1751.wav,2400,2682,-282
7341,b-1_1212-1312_1224.wav,VTTS_b-1_1212-1312_1224.wav,5740,11610,-5870
7342,b-4_2000-5164_2024.wav,VTTS_b-4_2000-5164_2024.wav,4165,3924,241
7343,b-2_1699-1800_1746.wav,VTTS_b-2_1699-1800_1746.wav,1210,1138,72
7344,b-3_2524-2854_2745.wav,VTTS_b-3_2524-2854_2745.wav,4540,4702,-162
7345,b-3_3628-3714_3638.wav,VTTS_b-3_3628-3714_3638.wav,2100,2136,-36
7346,b-3_5009-5427_5369.wav,VTTS_b-3_5009-5427_5369.wav,4950,5039,-89
7347,b-3_6401-6500_6424.wav,VTTS_b-3_6401-6500_6424.wav,4020,3878,142
7348,b-3_2434-2523_2438.wav,VTTS_b-3_2434-2523_2438.wav,3960,3332,628
7349,b-3_98-195_189.wav,VTTS_b-3_98-195_189.wav,6220,6432,-212
7350,b-3_501-930_645.wav,VTTS_b-3_501-930_645.wav,6630,5805,825
7351,b-3_3025-3111_3081.wav,VTTS_b-3_3025-3111_3081.wav,2470,2264,206
7352,b-3_6401-6500_6460.wav,VTTS_b-3_6401-6500_6460.wav,3210,2961,249
7353,b-4_401-500_481.wav,VTTS_b-4_401-500_481.wav,4390,4029,361
7354,b-3_98-195_159.wav,VTTS_b-3_98-195_159.wav,2830,2972,-142
7355,b-4_401-500_452.wav,VTTS_b-4_401-500_452.wav,4040,5538,-1498
7356,b-4_53-150_74.wav,VTTS_b-4_53-150_74.wav,10610,9276,1334
7357,b-1_3228-3328_3307.wav,VTTS_b-1_3228-3328_3307.wav,1370,1358,12
7358,b-4_2000-5164_4217.wav,VTTS_b-4_2000-5164_4217.wav,3864,4017,-153
7359,b-1_175-275_272.wav,VTTS_b-1_175-275_272.wav,2080,2728,-648
7360,b-4_2000-5164_4956.wav,VTTS_b-4_2000-5164_4956.wav,1877,1788,89
7361,b-1_2523-2623_2584.wav,VTTS_b-1_2523-2623_2584.wav,1330,1207,123
7362,b-2_713-814_736.wav,VTTS_b-2_713-814_736.wav,7220,7233,-13
7363,b-2_1223-1324_1302.wav,VTTS_b-2_1223-1324_1302.wav,6590,7999,-1409
7364,b-3_501-930_750.wav,VTTS_b-3_501-930_750.wav,3210,3135,75
7365,b-4_2000-5164_4563.wav,VTTS_b-4_2000-5164_4563.wav,2945,4412,-1467
7366,b-3_5639-5744_5707.wav,VTTS_b-3_5639-5744_5707.wav,2710,2508,202
7367,b-3_5853-5956_5915.wav,VTTS_b-3_5853-5956_5915.wav,5190,4748,442
7368,b-3_6900-7016_6943.wav,VTTS_b-3_6900-7016_6943.wav,3300,3344,-44
7369,b-3_2089-2176_2141.wav,VTTS_b-3_2089-2176_2141.wav,3640,3216,424
7370,b-2_305-406_365.wav,VTTS_b-2_305-406_365.wav,1670,1834,-164
7371,b-2_611-712_629.wav,VTTS_b-2_611-712_629.wav,1360,1312,48
7372,b-1_175-275_273.wav,VTTS_b-1_175-275_273.wav,1470,1428,42
7373,b-3_2177-2266_2229.wav,VTTS_b-3_2177-2266_2229.wav,4780,4400,380
7374,b-2_917-1018_937.wav,VTTS_b-2_917-1018_937.wav,2740,3030,-290
7375,b-1_794-1009_938.wav,VTTS_b-1_794-1009_938.wav,3410,4319,-909
7376,b-3_5639-5744_5682.wav,VTTS_b-3_5639-5744_5682.wav,6640,7256,-616
7377,b-1_1010-1110_1021.wav,VTTS_b-1_1010-1110_1021.wav,1100,964,136
7378,b-2_2040-2072_2071.wav,VTTS_b-2_2040-2072_2071.wav,1290,1347,-57
7379,b-4_1014-1100_1082.wav,VTTS_b-4_1014-1100_1082.wav,5670,4748,922
7380,b-4_2000-5164_2042.wav,VTTS_b-4_2000-5164_2042.wav,7815,9392,-1577
7381,b-3_2089-2176_2169.wav,VTTS_b-3_2089-2176_2169.wav,5510,5259,251
7382,b-4_1014-1100_1085.wav,VTTS_b-4_1014-1100_1085.wav,2540,2543,-3
7383,b-1_1010-1110_1049.wav,VTTS_b-1_1010-1110_1049.wav,3410,3262,148
7384,b-4_1301-1400_1355.wav,VTTS_b-4_1301-1400_1355.wav,9980,10588,-608
7385,b-1_2220-2320_2276.wav,VTTS_b-1_2220-2320_2276.wav,1540,1567,-27
7386,b-3_98-195_112.wav,VTTS_b-3_98-195_112.wav,10810,11610,-800
7387,b-3_5009-5427_5028.wav,VTTS_b-3_5009-5427_5028.wav,3260,3216,44
7388,b-3_3628-3714_3664.wav,VTTS_b-3_3628-3714_3664.wav,4070,3901,169
7389,b-4_501-1014_990.wav,VTTS_b-4_501-1014_990.wav,3190,11610,-8420
7390,b-2_611-712_682.wav,VTTS_b-2_611-712_682.wav,1520,1509,11
7391,b-1_3935-4033_3990.wav,VTTS_b-1_3935-4033_3990.wav,3120,2821,299
7392,b-3_1321-1568_1408.wav,VTTS_b-3_1321-1568_1408.wav,9190,10426,-1236
7393,b-4_501-1014_513.wav,VTTS_b-4_501-1014_513.wav,2740,3437,-697
7394,b-1_2826-2926_2908.wav,VTTS_b-1_2826-2926_2908.wav,5180,4690,490
7395,b-2_1597-1698_1647.wav,VTTS_b-2_1597-1698_1647.wav,2010,1962,48
7396,b-3_2434-2523_2463.wav,VTTS_b-3_2434-2523_2463.wav,4290,3936,354
7397,b-3_3112-3197_3165.wav,VTTS_b-3_3112-3197_3165.wav,3520,3135,385
7398,b-4_2000-5164_4970.wav,VTTS_b-4_2000-5164_4970.wav,5056,4725,331
7399,b-1_3834-3934_3919.wav,VTTS_b-1_3834-3934_3919.wav,1750,1823,-73
